"id","n_abnj","n_all"
"368913",0,1
"368914",0,8
"368922",0,4
"368925",1,8
"368927",0,5
"368928",0,5
"368929",0,2
"368930",0,26
"368932",0,3
"368936",0,1
"368937",0,4
"368940",0,7
"368941",0,2
"368942",0,8
"368943",0,44
"368946",0,12
"368947",0,2
"368949",0,14
"368950",0,3
"368951",0,20
"368952",0,519
"368956",0,41
"368964",0,6
"368969",0,32
"368971",0,6
"368972",1,188
"368975",0,6
"368976",0,5
"368977",0,133
"368978",0,2
"368983",0,1
"368984",0,17
"368986",0,34
"368987",1,3
"368990",0,2
"368991",0,13
"368992",0,10
"368993",0,51
"368997",0,3
"368999",0,2
"369000",0,32
"369015",0,2
"369016",0,2
"369017",0,2
"369019",1,32
"369020",2,6
"369021",0,2
"369022",1,13
"369024",0,1
"369025",0,13
"369026",0,3
"369027",32,36
"369028",0,1
"369030",0,1
"369032",0,7
"369033",0,1
"369034",0,2
"369035",0,2
"369036",0,3
"369037",0,1
"369038",0,25
"369039",0,18
"369041",0,12
"369042",0,1
"369044",0,32
"369050",0,4
"369052",0,3
"369053",0,54
"369057",0,2
"369064",8,192
"369071",0,1
"369073",0,1
"369078",0,7
"369080",0,42
"369083",0,25
"369085",0,79
"369086",0,13
"369087",0,41
"369093",0,8
"369094",0,15
"369096",0,3
"369099",0,2
"369100",0,49
"369103",0,16
"369104",0,4
"369105",0,16
"369106",0,14
"369107",0,1
"369109",0,5
"369111",0,1
"369112",0,1
"369113",0,14
"369117",1,251
"369122",0,3
"369125",0,2
"369126",0,8
"369127",0,5
"369130",0,2
"369134",0,6
"369135",0,4
"369141",0,2
"369144",0,2
"369147",0,3
"369149",0,1
"369150",0,1
"369153",0,58
"369158",0,34
"369159",0,1
"369160",0,64
"369163",0,4
"369176",0,586
"369177",1,220
"369180",0,8
"369181",0,4
"369185",0,1
"369187",0,19
"369195",1,4
"369200",2,2
"369201",5,5
"369202",0,168
"369204",336,355
"369206",0,2
"369207",0,13
"369208",0,13
"369209",67,75
"369210",26,45
"369211",30,31
"369212",4,8
"369214",124,138
"369215",0,2
"369221",0,35
"369224",0,5
"369225",4,5
"369226",0,2
"369228",0,1
"369229",0,1
"369230",0,1
"369231",0,1
"369232",0,1
"369234",0,1
"369235",0,1
"369236",0,1
"369237",0,9
"369238",0,5
"369239",0,2
"369240",0,16
"369242",0,4
"369245",0,14
"369246",0,55
"369247",0,1
"369250",0,2
"369251",0,18
"369252",0,20
"369255",3,3
"369262",0,64
"369265",0,1
"369269",0,1
"369271",0,2
"369277",0,1
"369278",0,2
"369280",0,1
"369281",0,2
"369283",0,4
"369284",0,3
"369289",0,6
"369292",0,3
"369294",0,71
"369295",2,146
"369299",0,18
"370469",235,1269
"370470",8,73
"370479",0,7
"370495",0,1
"370509",1,67
"370512",0,4
"370514",0,2
"370518",1,1
"370519",7,7
"370520",4,4
"370521",3,3
"370522",9,9
"370523",1,1
"370524",9,9
"370525",2,2
"370526",1,1
"370527",1,1
"370533",0,2
"370535",1,1
"370537",1,2
"370538",0,5
"370539",1,4
"370540",0,3
"370543",1,1
"370544",10,10
"370549",0,1
"370551",1,868
"370556",0,3
"370563",55,1261
"370566",0,11
"370596",0,4
"370597",0,13
"370598",0,3
"370601",0,2
"370602",4,19
"370603",0,2
"370604",0,1
"370605",0,7
"370606",0,6
"370607",0,7
"370608",0,8
"370609",0,5
"370610",0,24
"370621",7,7
"370625",0,34
"370626",1,3
"370627",3,3
"370630",0,8
"370638",0,3
"370639",3,3
"370641",14,14
"370642",0,1
"370643",12,26
"370644",1,47
"370649",1,3
"370654",0,16
"370658",0,3
"370664",7,7
"370665",0,6
"370667",0,3
"370668",3,3
"370676",0,7
"370678",1,12
"370683",4,109
"370684",0,45
"370691",0,2
"370697",0,3
"370698",2,2
"370699",7,7
"370700",0,7
"370757",1,1
"370760",0,53
"370765",0,12
"370775",0,1
"370780",0,1
"370789",0,3
"370814",0,2
"370828",0,1
"370831",0,11
"370833",0,2
"370834",0,2
"370835",0,2
"370836",0,19
"370838",0,2
"370839",0,2
"370842",0,2
"370843",0,1
"370845",0,4
"370848",0,26
"370849",0,2
"370851",0,1
"370862",0,43
"370867",0,23
"370879",0,15
"370897",1,15
"370898",0,22
"370899",0,25
"370900",0,1
"370902",0,1
"370907",0,130
"370910",0,12
"370915",0,7
"370916",0,215
"370923",0,11
"370924",0,1
"370993",0,11
"370996",0,45
"371005",0,206
"371030",0,4
"371031",0,11
"371032",0,5
"371033",0,2
"371039",1,3
"371046",0,1
"371052",0,5
"371055",0,1
"371057",0,325
"371059",0,13
"371063",0,22
"371066",0,6
"371077",0,8
"371094",0,2
"371104",0,9
"371105",0,14
"371111",4,112
"371113",0,3
"371116",0,13
"371117",0,14
"371119",0,3
"371122",0,2
"371123",4,9
"371126",3,6
"371127",3,3
"371128",0,27
"371129",0,1
"371130",0,15
"371131",0,12
"371133",0,6
"371135",0,3
"371136",0,7
"371137",0,3
"371138",0,3
"371139",0,3
"371140",0,4
"371142",0,3
"371144",0,13
"371145",0,7
"371146",3,20
"371147",2,21
"371148",0,39
"371149",0,2
"371151",0,9
"371155",0,3
"371158",0,6
"371159",3,127
"371160",0,12
"371161",0,6
"371162",0,4
"371163",0,9
"371164",0,3
"371165",0,25
"371171",0,3716
"371173",0,13
"371174",0,6
"371175",0,18
"371177",0,3
"371178",0,3
"371179",0,220
"371180",1,52
"371183",0,3
"371184",3,138
"371190",0,6
"371191",0,9
"371194",1,45
"371197",0,3
"371198",0,12
"371201",4,82
"371202",0,6
"371205",0,43
"371206",0,6
"371207",0,2
"371208",0,2
"371210",0,137
"371211",0,23
"371212",0,3
"371213",0,4
"371216",1,21
"371218",0,44
"371219",0,11
"371221",0,6
"371223",0,6
"371225",0,24
"371226",0,9
"371228",0,6
"371229",0,30
"371230",0,40
"371231",0,2
"371233",0,6
"371234",0,3
"371235",0,4
"371236",5,41
"371237",0,3
"371238",0,12
"371240",0,6
"371241",3,23
"371243",0,6
"371244",0,3
"371248",0,1
"371250",0,3
"371251",0,6
"371252",0,132
"371253",0,6
"371256",0,26
"371259",0,6
"371261",0,3
"371262",0,30
"371263",0,18
"371264",0,12
"371265",0,6
"371266",0,33
"371267",0,8
"371268",0,15
"371271",0,1
"371272",0,2
"371273",0,1
"371275",0,6
"371276",0,5
"371277",0,3
"371278",0,3
"371279",0,14
"371280",0,2
"371281",5,19
"371284",0,7
"371285",0,3744
"371286",0,8
"371288",0,6
"371289",0,6
"371290",0,8
"371291",0,9
"371292",0,6
"371293",0,7
"371294",0,5
"371296",0,6
"371297",0,6
"371298",0,3
"371299",0,98
"371300",0,9
"371301",0,6
"371302",0,3
"371303",0,3
"371305",0,3
"371306",0,3
"371307",0,3
"371308",0,3
"371310",0,48
"371311",0,5
"371312",0,6
"371315",0,1
"371316",0,6
"371317",0,3
"371319",0,4
"371324",0,11
"371325",0,9
"371329",0,3
"371335",1,2
"371336",0,2
"371339",0,11
"371347",0,40
"371349",0,3
"371350",1,36
"371351",0,147
"371352",0,16
"371354",0,7
"371355",0,39
"371356",0,78
"371358",0,8
"371359",0,12
"371360",0,3
"371361",0,36
"371362",0,25
"371363",0,84
"371364",0,14
"371365",0,3
"371366",0,111
"371367",0,27
"371368",0,5
"371370",0,3
"371372",0,8
"371373",1,427
"371375",0,40
"371376",0,3
"371378",0,1
"371379",1,15
"371382",0,10
"371383",0,1221
"371384",0,33
"371385",0,21
"371387",1,2
"371388",0,17
"371389",1,93
"371391",0,1
"371393",0,2294
"371394",0,15
"371395",0,25
"371396",0,22
"371397",0,70
"371398",0,509
"371399",0,3
"371401",0,14
"371403",3,56
"371404",0,2
"371406",0,2
"371407",0,9
"371408",0,8769
"371409",0,80
"371410",0,2887
"371412",0,963
"371413",5,247
"371414",0,8
"371417",0,5
"371421",0,13
"371424",0,3
"371425",7,95
"371426",4,30
"371428",0,9
"371429",0,29
"371433",0,88
"371435",0,91
"371436",0,2
"371437",0,6
"371438",0,55
"371442",0,2
"371443",0,3
"371445",0,25
"371450",3,29
"371454",0,1
"371458",1,2
"371459",0,9
"371461",0,26
"371471",0,18
"371472",0,3
"371474",0,42
"371476",0,6
"371477",0,21
"371478",0,2
"371479",1,35
"371481",0,6
"371482",0,3
"371483",0,6
"371484",13,48
"371485",19,64
"371486",0,6
"371488",0,3
"371489",0,9
"371490",0,3
"371492",0,3
"371493",0,46
"371494",0,2342
"371498",4,116
"371499",0,10
"371503",0,209
"371511",0,2
"371512",0,5
"371513",0,1
"371514",26,43
"371515",0,4
"371519",0,1
"371521",13,67
"371522",0,8
"371524",0,2
"371527",0,1
"371528",0,7
"371531",0,1
"371532",0,4
"371534",0,6
"371535",0,25
"371536",0,68
"371538",0,2
"371539",1,1
"371542",0,31
"371543",0,1
"371546",0,3
"371551",0,1
"371552",0,2
"371553",0,3
"371554",14,26
"371555",0,2
"371560",0,3
"371561",0,57
"371565",0,33
"371566",1,129
"371568",0,1
"371570",0,3
"371571",1,11
"371573",0,12
"371574",0,146
"371575",0,2
"371580",1,2
"371585",0,11
"371586",0,3
"371587",0,1120
"371588",0,58
"371589",0,23
"371590",0,10
"371591",0,21
"371592",1,4
"371593",0,1
"371594",0,1
"371595",0,10
"371596",2,22
"371598",0,1
"371599",3,69
"371600",0,65
"371601",24,192
"371602",0,3
"371603",0,5
"371605",0,5
"371607",0,52
"371608",0,6
"371611",0,6
"371613",0,4
"371614",0,21
"371616",0,30
"371617",0,1
"371618",0,8
"371619",0,2
"371624",0,193
"371628",0,88
"371629",0,73
"371631",0,5
"371634",7,27
"371635",0,1
"371636",12,13
"371639",65,170
"371641",0,13
"371642",0,3
"371643",0,35
"371645",0,4
"371649",1,6
"371650",0,4
"371652",0,87
"371653",0,101
"371654",0,350
"371655",0,1
"371658",0,979
"371659",0,2
"371661",0,6
"371664",0,1
"371665",3,33
"371666",1,2
"371667",0,6
"371668",5,23
"371669",10,25
"371670",4,32
"371671",0,52
"371672",0,12
"371674",0,1
"371675",3,1317
"371676",0,17
"371678",0,4
"371680",0,2
"371681",0,3
"371682",0,9
"371683",1,50
"371685",0,37
"371686",0,53
"371691",0,8
"371692",0,14
"371693",1,11
"371694",3,61
"371695",0,13
"371696",1,5
"371697",1,1
"371698",0,48
"371699",0,7
"371700",0,1
"371701",0,13
"371702",0,19
"371703",0,16
"371704",0,21
"371709",0,54
"371710",0,7
"371711",0,133
"371712",0,12
"371713",0,43
"371715",0,3
"371716",0,20
"371717",0,2
"371718",0,30
"371719",0,1
"371720",3,74
"371721",1,33
"371723",0,2
"371724",0,1
"371726",0,30
"371728",0,50
"371729",0,64
"371731",0,3
"371733",0,3
"371735",22,26
"371738",0,2
"371739",0,7
"371742",0,1
"371743",0,7
"371744",0,8
"371747",0,8
"371748",0,10
"371749",0,20
"371750",0,1
"371752",0,43
"371757",0,95
"371759",1,53
"371760",0,6
"371761",0,6
"371762",0,11
"371763",0,23
"371764",0,3
"371767",4,10
"371768",0,4
"371773",0,1
"371775",0,15
"371776",0,107
"371778",0,4
"371779",0,2
"371780",0,8
"371783",1,2
"371784",0,17
"371786",0,3
"371787",0,147
"371788",0,5
"371789",0,6
"371791",0,272
"371795",0,3
"371800",2,6
"371803",1,14
"371810",0,8
"371812",0,1
"371814",0,8
"371821",2,11
"371822",2,78
"371824",9,41
"371828",1,4
"371829",1,7
"371830",1,11
"371831",1,1
"371833",0,1
"371834",2,43
"371835",2,47
"371836",3,35
"371837",2,7
"371838",1,1
"371839",0,13
"371840",1,13
"371841",1,7
"371845",20,3361
"371846",0,1
"371849",0,7
"371891",2,206
"371893",1,1
"371899",1,2
"371901",1,1
"371904",1,2
"371906",2,7
"371922",2,34
"371923",2,7
"371938",2,7
"371953",1,10
"371956",2,23
"371957",1,1
"371973",1,2
"371975",0,6
"371976",3,8
"371978",1,16
"371985",4,177
"371986",3,270
"371987",3,68
"371988",1,1
"371990",0,6
"371991",0,201
"371993",1,211
"371996",0,10
"371998",2,17
"372000",4,54
"372001",2,51
"372003",0,21
"372004",0,4
"372006",1,4
"372007",1,25
"372009",2,66
"372010",42,170
"372013",1,104
"372019",21,127
"372020",2,10
"372059",1,2
"372084",1,2
"372088",0,1
"372094",0,1
"372096",1,11
"372110",0,4
"372115",1,14
"372117",0,6
"372119",3,321
"372121",1,24
"372122",0,1
"372124",0,6
"372126",0,7
"372129",0,8
"372132",0,2
"372134",1,3
"372135",0,15
"372138",0,2
"372140",28,85
"372148",1,1
"372163",0,7
"372167",0,5
"372170",0,119
"372171",1,158
"372172",1,19
"372173",0,5
"372174",0,7
"372175",2,4
"372179",0,14
"372180",1,4
"372181",2,351
"372182",1,4
"372186",2,25
"372187",1,10
"372188",1,1
"372189",0,1
"372191",1,5
"372194",0,4
"372195",1,3
"372197",1,2
"372201",2,15
"372202",0,7
"372204",3,63
"372208",1,1
"372214",0,34
"372217",2,7
"372222",3,18
"372225",1,3
"372227",1,13
"372229",0,33
"372230",1,128
"372231",0,61
"372232",1,10
"372233",0,11
"372234",0,10
"372235",0,54
"372238",1,2
"372239",1,2
"372240",0,1
"372248",0,8
"372249",0,1
"372254",1,15
"372255",2,1580
"372261",0,5
"372265",0,3
"372266",1,2
"372267",1,2
"372268",0,98
"372269",0,1
"372275",1,4
"372278",0,1
"372280",1,13
"372281",1,29
"372286",0,3
"372287",0,1
"372288",1,7
"372293",1,10
"372298",0,7
"372303",0,385
"372304",0,25
"372306",8,67
"372307",37,1421
"372308",0,1
"372309",0,16
"372310",0,3
"372311",0,5
"372312",0,8
"372319",0,8
"372320",0,27
"372321",1,53
"372322",0,56
"372323",0,4
"372325",0,1
"372326",0,3
"372327",20,65
"372328",4,9
"372330",1,4
"372332",20,50
"372333",0,146
"372335",8,1570
"372336",2,5
"372342",0,2
"372343",0,9
"372346",1,31
"372348",2,8
"372349",1,14
"372350",2,15
"372352",13,34
"372353",0,2
"372355",3,71
"372356",0,4
"372368",11,18
"372387",0,46
"372395",1,2
"372408",1,2
"372410",2,13
"372412",0,12
"372413",1,35
"372419",1,1
"372429",1,2
"372430",0,1
"372431",0,7
"372438",0,255
"372450",2,3
"372451",1,2
"372452",1,27
"372454",1,4
"372455",0,2
"372457",0,14
"372458",0,1
"372466",10,17
"372467",0,1
"372468",1,1
"372470",0,3
"372471",1,94
"372472",1,6
"372473",0,138
"372475",0,64
"372489",0,275
"372491",0,11
"372493",1,29
"372496",0,4
"372499",0,2
"372500",0,1
"372501",1,1
"372502",0,156
"372505",0,1
"372506",0,6
"372507",0,5
"372508",0,72
"372511",0,8
"372512",0,3
"372515",0,2
"372516",0,3
"372517",0,80
"372518",0,6
"372519",0,3
"372520",0,7
"372521",0,159
"372526",0,12
"372527",1,1
"372529",0,3
"372530",0,2
"372533",0,1
"372534",0,6
"372535",0,12
"372536",0,7
"372537",0,38
"372538",0,7
"372539",0,101
"372540",0,12
"372541",0,3
"372542",0,3
"372544",0,8
"372545",0,3
"372546",0,5
"372547",0,5
"372548",0,6
"372549",0,43
"372551",0,116
"372555",0,78
"372557",0,5
"372560",0,2
"372561",1,38
"372562",0,2
"372563",0,199
"372565",0,61
"372566",0,580
"372568",0,35
"372570",0,1
"372571",0,16
"372572",0,8
"372573",0,3
"372575",0,36
"372576",0,1
"372577",0,5
"372579",0,499
"372581",0,6
"372584",0,20
"372585",0,7
"372588",0,16
"372589",0,7
"372590",0,3
"372592",0,2
"372593",0,18
"372594",0,6
"372597",0,13
"372598",0,1
"372599",1,21
"372600",0,2
"372601",0,93
"372603",0,5
"372606",0,18
"372607",0,15
"372608",0,5
"372609",0,13
"372610",0,100
"372611",0,8
"372612",0,3
"372613",0,6
"372616",0,313
"372617",0,4
"372618",0,12
"372620",0,1
"372621",0,560
"372622",0,22
"372623",2,134
"372624",0,38
"372625",0,400
"372626",0,68
"372628",0,6
"372629",0,3
"372630",0,4
"372631",0,2
"372632",0,2
"372633",0,32
"372634",0,59
"372636",1,67
"372637",0,35
"372642",0,12
"372648",0,10
"372651",0,24
"372652",0,38
"372653",0,3
"372654",0,7
"372656",0,9
"372658",0,18
"372659",0,38
"372661",0,25
"372684",0,4
"372689",0,8
"372715",0,2
"372720",0,1
"372725",0,1
"372727",0,6
"372731",0,1
"372739",0,1
"372743",0,44
"372744",0,44
"372749",0,2
"372753",0,2
"372754",0,1
"372755",0,1
"372757",0,2
"372759",0,4
"372770",0,4
"372772",0,3
"372780",1,1
"372782",1,2
"372786",0,1
"372788",0,6
"372791",0,1
"372792",0,1
"372793",0,1
"372794",0,4
"372796",0,6
"372797",0,1
"372798",0,7
"372810",0,3
"372814",0,4
"372815",0,5
"372816",0,2
"372829",0,2
"372834",0,4
"372849",0,2
"372850",0,1
"372852",0,4
"372855",0,6
"372865",0,19
"372866",0,33
"372867",0,4
"372868",0,45
"372871",0,6
"372874",0,5
"372877",0,4
"372879",0,4
"372891",0,2
"372892",0,2
"372893",0,116
"372894",0,15
"372896",0,4
"372899",0,2
"372901",0,13
"372903",0,14
"372904",0,10
"372908",0,2
"372911",0,4
"372914",0,4
"372916",0,48
"372918",0,76
"372924",0,1
"372927",0,2
"372929",0,1
"372931",0,5
"372938",1,6
"372940",0,4
"372941",0,4
"372944",0,2
"372951",0,1
"372953",0,2
"372956",0,7
"372957",0,7
"372958",0,70
"372959",0,6
"372960",0,2
"372962",0,1
"372963",0,2
"372964",0,22
"372966",0,4
"372967",0,2
"372970",0,27
"372971",0,22
"372977",0,84
"372978",0,4
"372979",0,4
"372980",1,9
"372982",0,3
"372987",0,3
"372990",0,5
"372991",0,8
"372992",0,3
"372994",0,8
"372995",0,9
"372996",0,7
"372998",0,117
"373003",0,8
"373004",0,3
"373008",0,8
"373009",0,65
"373010",0,9
"373012",0,8
"373014",0,14
"373016",0,8
"373017",0,13
"373020",0,21
"373021",0,19
"373023",0,4
"373025",0,2
"373028",0,4
"373030",0,6
"373033",0,2
"373034",0,10
"373035",0,5
"373037",21,66
"373041",0,4
"373042",0,42
"373044",0,1
"373046",4,30
"373051",0,4
"373053",0,35
"373054",0,7
"373056",0,2
"373057",0,5
"373058",0,5
"373059",0,11
"373060",0,6
"373061",1,1
"373062",0,1
"373064",0,3
"373066",0,3
"373067",0,2
"373073",0,4
"373074",0,2
"373076",0,3
"373077",0,2
"373078",0,10
"373080",0,2
"373081",0,2
"373084",0,2
"373085",0,4
"373086",0,7
"373087",0,2
"373089",4,33
"373090",0,5
"373091",0,59
"373092",0,5
"373093",0,2
"373096",0,21
"373098",0,3
"373100",0,1
"373102",0,2
"373105",0,1
"373106",0,1
"373107",2,14
"373109",0,1
"373110",0,24
"373111",0,2
"373112",0,2
"373113",0,44
"373114",0,1
"373115",0,27
"373116",0,60
"373117",0,10
"373118",0,23
"373119",0,16
"373120",0,8
"373121",0,5
"373122",0,9
"373123",0,2
"373126",0,4
"373127",0,15
"373128",0,7
"373136",0,9
"373137",0,1
"373140",0,61
"373142",0,9
"373143",0,6
"373148",0,8
"373149",1,14
"373151",0,8
"373154",0,4
"373159",0,2
"373160",1,6
"373171",0,4
"373173",0,47
"373174",0,2
"373179",0,3
"373184",0,5
"373185",0,13
"373186",0,30
"373189",0,23
"373190",0,12
"373191",0,1
"373192",0,8
"373193",0,8
"373194",0,4
"373195",9,164
"373196",0,12
"373197",0,2
"373199",0,4
"373201",0,69
"373203",0,18
"373206",0,2
"373207",0,68
"373209",0,6
"373210",0,2
"373211",8,43
"373220",0,2
"373222",2,31
"373223",0,7
"373224",0,4
"373227",0,7
"373228",0,2
"373229",0,1
"373232",0,4
"373234",0,12
"373235",0,4
"373237",0,4
"373243",6,12
"373246",0,2
"373249",0,9
"373250",1,31
"373251",0,2
"373254",0,13
"373256",0,11
"373257",0,13
"373259",0,4
"373264",0,2
"373265",0,10
"373266",0,2
"373267",0,14
"373268",2,11
"373269",0,6
"373270",0,5
"373272",0,4
"373274",0,4
"373275",0,13
"373276",1,6
"373277",0,2
"373280",0,7
"373282",0,2
"373284",0,12
"373286",0,17
"373287",0,9
"373288",0,7
"373289",0,11
"373293",0,1
"373294",0,8
"373295",0,17
"373296",0,2
"373297",2,9
"373298",0,5
"373299",0,6
"373300",3,49
"373301",0,4
"373302",0,5
"373304",0,2
"373305",0,2
"373306",0,4
"373307",0,4
"373308",0,4
"373309",0,19
"373311",0,4
"373312",0,8
"373313",0,2
"373314",0,4
"373316",0,1
"373320",0,6
"373321",0,7
"373322",2,389
"373323",0,25
"373324",0,22
"373325",0,6
"373326",0,2
"373327",0,2
"373328",0,10
"373330",0,2
"373331",0,9
"373332",0,2
"373333",0,8
"373334",0,25
"373336",1,3
"373337",0,9
"373339",0,797
"373340",0,3
"373341",0,1
"373342",0,1
"373343",0,20
"373344",0,2
"373345",0,1
"373346",0,4
"373347",0,5
"373348",0,13
"373349",0,32
"373351",0,1
"373352",0,3
"373354",0,6
"373355",0,2
"373357",0,2
"373358",0,1
"373359",0,1
"373360",0,6
"373361",0,14
"373366",0,1
"373367",0,9
"373368",0,4
"373369",0,11
"373370",2,110
"373371",0,1
"373374",0,2
"373376",0,19
"373377",0,137
"373379",0,14
"373380",0,1
"373381",0,3
"373382",0,4
"373383",0,2
"373384",0,2
"373385",0,7
"373388",0,2
"373389",0,4
"373390",0,4
"373391",0,12
"373394",0,52
"373395",0,7
"373396",0,3
"373397",0,13
"373399",0,20
"373401",0,8
"373404",0,1
"373407",1,1
"373410",0,2
"373411",0,1
"373421",1,2
"373425",0,21
"373426",0,2
"373428",0,2
"373429",1,8
"373430",0,7
"373433",0,90
"373436",0,1
"373437",0,1
"373438",0,2
"373439",0,1
"373446",0,1
"373447",0,22
"373449",0,2
"373451",0,1
"373452",0,1
"373453",0,3
"373454",0,5
"373455",0,5
"373456",0,45
"373459",0,4
"373460",0,6
"373461",0,1
"373463",0,4
"373464",0,70
"373467",0,41
"373470",0,2
"373471",0,1
"373472",0,2295
"373473",0,17
"373474",0,24
"373477",0,189
"373478",0,25
"373480",0,7
"373482",0,15
"373485",0,2
"373486",0,5
"373488",3,68
"373489",0,47
"373492",0,1
"373493",0,53
"373495",0,4
"373504",0,4
"373510",0,2
"373517",0,3
"373519",0,1
"373520",0,42
"373521",0,2
"373524",0,3
"373528",0,1
"373529",0,1
"373533",0,1
"373534",0,4
"373535",0,16
"373539",1,7
"373541",0,5
"373544",0,1
"373546",0,2
"373547",0,27
"373550",0,1
"373557",0,5
"373561",0,2
"373564",0,1
"373566",0,1
"373567",0,6
"373568",0,2
"373573",0,1
"373574",0,7
"373575",0,2
"373576",0,2
"373580",0,1
"373581",0,4
"373582",0,3
"373585",0,7
"373586",0,14
"373588",0,20
"373589",1,16
"373590",0,3
"373591",0,1
"373592",0,2
"373593",0,1
"373594",0,2
"373597",0,5
"373598",0,8
"373599",0,1
"373600",0,1
"373606",0,2
"373608",0,1
"373609",0,2
"373610",0,5
"373611",0,42
"373612",0,21
"373613",0,2
"373614",0,1
"373616",0,7
"373617",0,1
"373618",0,1
"373619",0,1
"373621",0,1
"373624",0,1
"373632",0,1
"373636",0,6
"373638",0,3
"373641",0,1
"373643",0,1
"373644",0,1
"373646",0,7
"373648",0,2
"373649",0,4
"373651",0,9
"373652",0,2
"373654",0,74
"373658",0,111
"373659",0,23
"373660",0,12
"373661",0,11
"373662",0,1
"373663",0,27
"373664",0,11
"373666",0,14
"373670",0,9
"373674",0,2
"373675",9,186
"373687",0,190
"373689",0,3
"373692",0,2
"373696",0,2
"373708",1,3
"373712",0,8
"373714",0,3
"373715",0,77
"373716",0,15
"373717",0,18
"373718",0,15
"373721",0,3
"373725",0,849
"373726",0,13
"373727",1,27
"373729",0,8
"373731",0,2
"373732",0,3
"373733",0,3
"373754",0,7
"373766",0,165
"373772",0,194
"373781",0,2
"373788",0,126
"373793",1,1
"373799",0,37
"373800",23,105
"373808",0,32
"373817",0,2
"373818",0,13
"373819",0,2
"373820",0,167
"373822",0,11
"373824",0,10
"373827",0,4
"373836",0,7
"373846",0,1
"373848",0,78
"373850",0,57
"373851",1,21
"373858",0,13
"373859",0,4
"373861",0,44
"373862",2,13
"373863",1,6
"373864",0,1
"373876",0,1
"373878",3,137
"373879",4,26
"373884",0,1
"373885",0,336
"373888",1,1
"373891",0,1
"373892",0,5
"373895",0,7
"373898",0,17
"373899",0,1
"373900",0,4
"373905",0,1
"373906",0,2
"373914",0,312
"373925",0,48
"373926",0,107
"373938",0,5
"373940",0,3
"373941",0,6
"373943",0,31
"373947",0,30
"373950",0,4
"373955",0,14
"373956",0,16
"373957",0,8
"373958",0,3
"373960",0,6
"373961",0,11
"373962",0,3
"373964",0,3
"373965",0,6
"373966",0,3
"373967",0,3
"373968",0,12
"373971",0,47
"373974",0,6
"373975",0,15
"373978",0,117
"373986",0,3
"373988",0,1
"373999",0,18
"374004",0,2
"374005",0,1
"374009",0,5
"374011",0,8
"374021",0,4
"374022",0,17
"374023",0,2
"374024",0,1
"374025",0,8
"374026",0,1
"374028",0,775
"374029",0,3963
"374030",1,1606
"374031",0,5004
"374032",0,951
"374041",1,9
"374046",3,3
"374067",23,23
"374097",0,3
"374105",0,18
"374118",0,4
"374120",0,1
"374121",0,36
"374160",1,1
"374167",0,3
"374176",0,3
"374178",1,1
"374181",0,1
"374207",0,9
"374209",0,6
"374211",0,3
"374212",2,16
"374213",6,6
"374214",3,128
"374216",0,5
"374218",1,1
"374219",18,29
"374220",0,13
"374225",0,3
"374227",1,1
"374230",2,10
"374231",1,1
"374232",1,1
